,Unnamed: 0,ACCESS,ACR,나이,BATH,침실 수,BLD,COW,월 전기료,FESRP,FKITP,FPARC,FSCHP,FTAXP,월 가스비,HHL,HHT,가계 소득,LANX,결혼 상태,MV,자녀 수,R18,R65,RAC1P,방 수,RWAT,SCH,SCHL,SEX,주택 가격비교
134,134,1.0,2.0,40,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,1,4.0,2.0,1.0,0.0,1,9.0,1.0,1,19,2,1.0
135,135,1.0,2.0,21,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,3,9.0,1.0,2,19,2,1.0
136,136,1.0,2.0,20,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,3,9.0,1.0,1,17,2,1.0
137,137,1.0,2.0,5,1.0,5.0,2.0,0,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,3,9.0,1.0,2,2,1,1.0
138,138,1.0,2.0,1,1.0,5.0,2.0,0,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,0,5,4.0,2.0,1.0,0.0,3,9.0,1.0,0,0,2,1.0
139,139,1.0,2.0,20,1.0,5.0,2.0,4,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,1,9.0,1.0,1,16,1,1.0
140,140,3.0,1.0,69,1.0,3.0,2.0,0,50.0,0,0.0,0,0,0.0,50.0,1.0,6.0,37220.0,2,3,5.0,0.0,0.0,1.0,1,6.0,1.0,1,21,2,1.0
141,141,1.0,1.0,76,1.0,3.0,2.0,0,60.0,0,0.0,0,0,0.0,80.0,1.0,4.0,23000.0,2,3,5.0,0.0,0.0,1.0,1,6.0,1.0,1,23,1,0.0
142,142,1.0,3.0,74,1.0,2.0,2.0,0,100.0,0,0.0,4,0,0.0,100.0,1.0,1.0,55230.0,2,1,5.0,0.0,0.0,2.0,1,4.0,1.0,1,11,1,1.0
143,143,1.0,3.0,68,1.0,2.0,2.0,0,100.0,0,0.0,4,0,0.0,100.0,1.0,1.0,55230.0,2,1,5.0,0.0,0.0,2.0,1,4.0,1.0,1,13,2,1.0
144,144,1.0,1.0,50,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,30.0,1.0,1.0,59140.0,2,1,5.0,1.0,1.0,0.0,1,5.0,1.0,1,21,1,0.0
145,145,1.0,1.0,48,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,30.0,1.0,1.0,59140.0,2,1,5.0,1.0,1.0,0.0,1,5.0,1.0,1,20,2,0.0
146,146,1.0,1.0,11,1.0,3.0,2.0,0,70.0,0,0.0,2,0,0.0,30.0,1.0,1.0,59140.0,2,5,5.0,1.0,1.0,0.0,1,5.0,1.0,3,7,2,0.0
147,147,1.0,1.0,66,1.0,3.0,2.0,1,90.0,0,0.0,4,0,0.0,120.0,2.0,1.0,21600.0,1,1,5.0,0.0,0.0,2.0,8,6.0,1.0,1,21,1,0.0
148,148,1.0,1.0,68,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,120.0,2.0,1.0,21600.0,1,1,5.0,0.0,0.0,2.0,8,6.0,1.0,1,16,2,0.0
149,158,1.0,3.0,31,1.0,3.0,2.0,4,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,4.0,2.0,1.0,0.0,9,6.0,1.0,1,21,1,1.0
150,159,1.0,3.0,31,1.0,3.0,2.0,4,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,4.0,2.0,1.0,0.0,1,6.0,1.0,1,21,2,1.0
151,160,1.0,3.0,5,1.0,3.0,2.0,0,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,5,4.0,2.0,1.0,0.0,9,6.0,1.0,2,1,2,1.0
152,161,1.0,3.0,0,1.0,3.0,2.0,0,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,0,5,4.0,2.0,1.0,0.0,9,6.0,1.0,0,0,1,1.0
153,162,1.0,1.0,73,1.0,2.0,2.0,0,70.0,0,0.0,0,0,0.0,70.0,1.0,4.0,30400.0,2,1,4.0,0.0,0.0,1.0,9,4.0,1.0,1,18,1,0.0
154,163,1.0,1.0,60,1.0,3.0,2.0,5,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,1,1,5.0,1.0,1.0,0.0,6,6.0,1.0,1,16,1,1.0
155,164,1.0,1.0,51,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,1,1,5.0,1.0,1.0,0.0,6,6.0,1.0,1,16,2,1.0
156,165,1.0,1.0,19,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,2,5,5.0,1.0,1.0,0.0,6,6.0,1.0,2,19,1,1.0
157,166,1.0,1.0,16,1.0,3.0,2.0,0,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,2,5,5.0,1.0,1.0,0.0,6,6.0,1.0,2,12,2,1.0
158,167,1.0,1.0,77,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,90.0,3.0,1.0,90120.0,1,1,7.0,0.0,0.0,2.0,1,4.0,1.0,1,21,1,0.0
159,168,1.0,1.0,76,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,90.0,3.0,1.0,90120.0,2,1,7.0,0.0,0.0,2.0,1,4.0,1.0,1,21,2,0.0
160,169,3.0,2.0,83,1.0,3.0,2.0,0,180.0,0,0.0,4,0,0.0,3.0,1.0,3.0,40200.0,2,2,3.0,0.0,0.0,1.0,3,5.0,1.0,1,16,2,0.0
161,170,3.0,2.0,61,1.0,3.0,2.0,1,180.0,0,0.0,4,0,0.0,3.0,1.0,3.0,40200.0,2,3,3.0,0.0,0.0,1.0,3,5.0,1.0,1,19,1,0.0
162,171,3.0,2.0,26,1.0,3.0,2.0,0,180.0,0,0.0,4,0,0.0,3.0,1.0,3.0,40200.0,2,3,3.0,0.0,0.0,1.0,3,5.0,1.0,1,14,1,0.0
163,172,1.0,2.0,63,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,50.0,1.0,1.0,33400.0,2,1,3.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,0.0
164,173,1.0,2.0,54,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,50.0,1.0,1.0,33400.0,2,1,3.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,0.0
165,174,1.0,2.0,56,1.0,3.0,2.0,1,160.0,0,0.0,4,0,0.0,10.0,1.0,1.0,98200.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,19,1,1.0
166,175,1.0,2.0,68,1.0,3.0,2.0,0,160.0,0,0.0,4,0,0.0,10.0,1.0,1.0,98200.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,16,2,1.0
167,176,1.0,1.0,78,1.0,2.0,2.0,0,160.0,1,0.0,4,0,0.0,60.0,1.0,1.0,50470.0,2,1,7.0,0.0,0.0,2.0,1,6.0,1.0,1,16,1,0.0
168,177,1.0,1.0,76,1.0,2.0,2.0,1,160.0,1,0.0,4,0,0.0,60.0,1.0,1.0,50470.0,2,1,7.0,0.0,0.0,2.0,1,6.0,1.0,1,16,2,0.0
169,178,1.0,1.0,55,1.0,2.0,2.0,0,160.0,1,0.0,4,1,0.0,60.0,1.0,1.0,50470.0,2,3,7.0,0.0,0.0,2.0,1,6.0,1.0,1,15,1,0.0
170,179,1.0,1.0,26,1.0,3.0,2.0,4,120.0,0,0.0,4,0,1.0,60.0,1.0,1.0,83100.0,2,1,3.0,0.0,0.0,0.0,1,5.0,1.0,1,19,2,0.0
171,180,1.0,1.0,29,1.0,3.0,2.0,4,120.0,0,0.0,4,0,1.0,60.0,1.0,1.0,83100.0,2,1,3.0,0.0,0.0,0.0,1,5.0,1.0,1,16,1,0.0
172,181,1.0,1.0,33,1.0,3.0,2.0,1,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,16,2,0.0
173,182,1.0,1.0,35,1.0,3.0,2.0,1,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,11,1,0.0
174,183,1.0,1.0,15,1.0,3.0,2.0,0,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,5,5.0,2.0,1.0,0.0,1,5.0,1.0,2,12,2,0.0
175,184,1.0,1.0,13,1.0,3.0,2.0,0,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,5,5.0,2.0,1.0,0.0,1,5.0,1.0,2,9,1,0.0
176,185,1.0,1.0,27,1.0,3.0,2.0,1,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,17,1,0.0
177,186,1.0,1.0,46,1.0,2.0,3.0,1,100.0,0,0.0,0,0,1.0,80.0,1.0,4.0,70000.0,2,3,3.0,0.0,0.0,0.0,3,4.0,1.0,1,21,1,0.0
178,187,1.0,2.0,64,1.0,3.0,2.0,2,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,88190.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,22,2,0.0
179,188,1.0,2.0,73,1.0,3.0,2.0,0,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,88190.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,16,1,0.0
180,189,1.0,1.0,69,1.0,2.0,3.0,0,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,57200.0,2,1,7.0,0.0,0.0,2.0,9,6.0,1.0,1,17,2,1.0
181,190,1.0,1.0,71,1.0,2.0,3.0,0,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,57200.0,2,1,7.0,0.0,0.0,2.0,9,6.0,1.0,1,19,1,1.0
182,191,1.0,1.0,63,1.0,2.0,3.0,2,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,57200.0,2,5,7.0,0.0,0.0,2.0,9,6.0,1.0,1,16,1,1.0
183,192,1.0,1.0,65,1.0,3.0,2.0,1,120.0,0,0.0,0,0,1.0,50.0,1.0,7.0,33400.0,2,3,6.0,0.0,0.0,2.0,2,6.0,1.0,1,16,2,0.0
184,193,1.0,1.0,68,1.0,3.0,2.0,0,120.0,0,0.0,0,0,1.0,50.0,1.0,7.0,33400.0,2,5,6.0,0.0,0.0,2.0,2,6.0,1.0,1,16,1,0.0
185,194,3.0,1.0,63,1.0,2.0,2.0,0,40.0,0,0.0,0,0,0.0,3.0,1.0,4.0,17000.0,2,4,4.0,0.0,0.0,0.0,1,5.0,1.0,1,11,1,0.0
186,195,1.0,1.0,63,1.0,4.0,2.0,5,150.0,0,0.0,4,0,0.0,100.0,4.0,1.0,100000.0,1,1,6.0,0.0,0.0,0.0,6,10.0,1.0,1,21,1,0.0
187,196,1.0,1.0,60,1.0,4.0,2.0,0,150.0,0,0.0,4,0,0.0,100.0,4.0,1.0,100000.0,1,1,6.0,0.0,0.0,0.0,6,10.0,1.0,1,16,2,0.0
188,197,1.0,2.0,60,1.0,3.0,2.0,6,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,75000.0,2,1,5.0,0.0,0.0,0.0,1,4.0,1.0,1,20,2,1.0
189,198,1.0,2.0,55,1.0,3.0,2.0,1,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,75000.0,2,1,5.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,1.0
190,199,1.0,1.0,36,1.0,4.0,2.0,4,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,2,1,4.0,2.0,1.0,0.0,1,7.0,1.0,1,21,2,1.0
191,200,1.0,1.0,34,1.0,4.0,2.0,1,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,2,1,4.0,2.0,1.0,0.0,3,7.0,1.0,1,21,1,1.0
192,201,1.0,1.0,7,1.0,4.0,2.0,0,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,2,5,4.0,2.0,1.0,0.0,3,7.0,1.0,2,3,1,1.0
193,202,1.0,1.0,3,1.0,4.0,2.0,0,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,0,5,4.0,2.0,1.0,0.0,3,7.0,1.0,2,1,2,1.0
194,203,1.0,1.0,37,1.0,2.0,2.0,7,150.0,0,0.0,2,0,0.0,50.0,1.0,2.0,42000.0,2,2,1.0,2.0,1.0,0.0,1,3.0,1.0,1,16,1,0.0
195,204,1.0,1.0,13,1.0,2.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,1.0,2.0,42000.0,2,5,1.0,2.0,1.0,0.0,1,3.0,1.0,2,9,2,0.0
196,205,1.0,1.0,11,1.0,2.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,1.0,2.0,42000.0,2,5,1.0,2.0,1.0,0.0,1,3.0,1.0,2,6,1,0.0
197,206,1.0,1.0,69,1.0,3.0,2.0,1,230.0,0,0.0,4,0,0.0,170.0,1.0,1.0,90900.0,2,1,5.0,0.0,0.0,2.0,1,10.0,1.0,1,16,1,1.0
198,207,1.0,1.0,67,1.0,3.0,2.0,6,230.0,0,0.0,4,0,0.0,170.0,1.0,1.0,90900.0,2,1,5.0,0.0,0.0,2.0,1,10.0,1.0,1,16,2,1.0
199,208,3.0,2.0,93,1.0,3.0,2.0,0,170.0,0,0.0,0,0,1.0,60.0,1.0,6.0,30300.0,2,2,7.0,0.0,0.0,1.0,1,8.0,1.0,1,16,2,0.0
200,209,1.0,2.0,59,1.0,1.0,2.0,6,400.0,0,0.0,0,0,0.0,3.0,1.0,4.0,7000.0,2,5,4.0,0.0,0.0,0.0,1,3.0,1.0,1,16,1,1.0
201,210,1.0,2.0,52,1.0,3.0,2.0,2,90.0,0,0.0,0,0,0.0,3.0,1.0,6.0,0.0,2,2,5.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,1.0
202,211,1.0,3.0,28,1.0,4.0,2.0,5,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,1.0,3.0,1.0,0.0,1,6.0,1.0,1,16,1,1.0
203,212,1.0,3.0,27,1.0,4.0,2.0,4,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,1.0,3.0,1.0,0.0,3,6.0,1.0,1,17,2,1.0
204,213,1.0,3.0,9,1.0,4.0,2.0,0,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,5,1.0,3.0,1.0,0.0,3,6.0,1.0,2,6,1,1.0
205,214,1.0,3.0,7,1.0,4.0,2.0,0,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,5,1.0,3.0,1.0,0.0,3,6.0,1.0,2,4,1,1.0
206,215,1.0,3.0,4,1.0,4.0,2.0,0,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,0,5,1.0,3.0,1.0,0.0,3,6.0,1.0,2,1,1,1.0
207,222,1.0,1.0,80,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,3.0,1.0,1.0,48200.0,2,1,4.0,0.0,0.0,2.0,1,6.0,1.0,1,19,1,0.0
208,223,1.0,1.0,69,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,3.0,1.0,1.0,48200.0,2,1,4.0,0.0,0.0,2.0,1,6.0,1.0,1,17,2,0.0
209,224,1.0,1.0,63,1.0,3.0,2.0,1,70.0,0,0.0,0,0,0.0,70.0,1.0,6.0,28000.0,2,3,5.0,0.0,0.0,0.0,3,6.0,1.0,1,19,2,0.0
210,227,1.0,3.0,47,1.0,3.0,2.0,1,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,65000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,20,2,0.0
211,228,1.0,3.0,31,1.0,3.0,2.0,1,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,65000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,20,1,0.0
212,229,1.0,3.0,28,1.0,3.0,2.0,1,140.0,0,0.0,0,0,0.0,3.0,1.0,7.0,120000.0,2,3,3.0,0.0,0.0,0.0,1,6.0,1.0,1,20,2,1.0
213,230,1.0,3.0,29,1.0,3.0,2.0,1,140.0,0,0.0,0,0,0.0,3.0,1.0,7.0,120000.0,2,5,3.0,0.0,0.0,0.0,1,6.0,1.0,1,18,1,1.0
214,231,1.0,1.0,61,1.0,3.0,2.0,3,310.0,0,0.0,4,0,0.0,50.0,1.0,1.0,106000.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,21,1,0.0
215,232,1.0,1.0,60,1.0,3.0,2.0,4,310.0,0,0.0,4,0,0.0,50.0,1.0,1.0,106000.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,21,2,0.0
216,233,1.0,1.0,19,1.0,3.0,2.0,4,310.0,0,0.0,4,0,0.0,50.0,1.0,1.0,106000.0,2,5,5.0,0.0,0.0,0.0,1,8.0,1.0,2,19,2,0.0
217,234,3.0,1.0,62,1.0,1.0,2.0,1,30.0,0,0.0,0,0,0.0,3.0,1.0,6.0,11300.0,2,3,5.0,0.0,0.0,0.0,1,3.0,1.0,1,16,2,0.0
218,235,1.0,1.0,59,1.0,3.0,2.0,1,110.0,0,0.0,0,0,0.0,40.0,1.0,4.0,68500.0,2,2,6.0,0.0,0.0,0.0,1,5.0,1.0,1,19,1,0.0
219,236,1.0,1.0,53,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,140200.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,20,1,1.0
220,237,1.0,1.0,56,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,140200.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,2,21,2,1.0
221,238,1.0,1.0,27,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,140200.0,2,5,6.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,1.0
222,239,3.0,1.0,77,1.0,2.0,2.0,0,40.0,0,0.0,0,0,0.0,80.0,1.0,6.0,23400.0,2,2,5.0,0.0,0.0,1.0,1,4.0,1.0,1,18,2,0.0
223,240,1.0,1.0,52,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,2,6.0,0.0,0.0,0.0,1,9.0,1.0,1,21,1,1.0
224,241,1.0,1.0,19,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,5,6.0,0.0,0.0,0.0,1,9.0,1.0,2,16,1,1.0
225,242,1.0,1.0,21,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,5,6.0,0.0,0.0,0.0,1,9.0,1.0,2,16,1,1.0
226,243,1.0,1.0,61,1.0,4.0,2.0,3,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,3,6.0,0.0,0.0,0.0,1,9.0,1.0,1,21,2,1.0
227,244,1.0,1.0,52,1.0,5.0,2.0,6,150.0,0,0.0,2,0,0.0,50.0,2.0,3.0,47500.0,2,4,5.0,1.0,1.0,1.0,1,7.0,1.0,1,18,2,0.0
228,245,1.0,1.0,12,1.0,5.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,2.0,3.0,47500.0,2,5,5.0,1.0,1.0,1.0,1,7.0,1.0,2,9,2,0.0
229,246,1.0,1.0,93,1.0,5.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,2.0,3.0,47500.0,1,2,5.0,1.0,1.0,1.0,1,7.0,1.0,1,16,2,0.0
230,247,1.0,1.0,35,1.0,2.0,2.0,4,190.0,0,0.0,2,0,0.0,30.0,1.0,1.0,70000.0,2,1,4.0,1.0,1.0,0.0,3,5.0,1.0,1,22,2,0.0
231,248,1.0,1.0,46,1.0,2.0,2.0,3,190.0,0,0.0,2,0,0.0,30.0,1.0,1.0,70000.0,2,1,4.0,1.0,1.0,0.0,3,5.0,1.0,1,19,1,0.0
232,249,1.0,1.0,9,1.0,2.0,2.0,0,190.0,0,0.0,2,0,0.0,30.0,1.0,1.0,70000.0,2,5,4.0,1.0,1.0,0.0,3,5.0,1.0,2,6,2,0.0
233,250,1.0,1.0,45,1.0,4.0,2.0,3,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,1,4.0,3.0,1.0,0.0,1,8.0,1.0,1,21,1,1.0
234,251,1.0,1.0,44,1.0,4.0,2.0,4,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,1,4.0,3.0,1.0,0.0,1,8.0,1.0,1,24,2,1.0
235,252,1.0,1.0,17,1.0,4.0,2.0,9,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,5,4.0,3.0,1.0,0.0,1,8.0,1.0,2,13,1,1.0
236,253,1.0,1.0,17,1.0,4.0,2.0,1,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,5,4.0,3.0,1.0,0.0,1,8.0,1.0,1,13,1,1.0
237,254,1.0,1.0,14,1.0,4.0,2.0,0,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,5,4.0,3.0,1.0,0.0,1,8.0,1.0,2,11,2,1.0
238,255,1.0,3.0,68,1.0,3.0,2.0,6,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,33100.0,2,1,3.0,0.0,0.0,2.0,1,5.0,1.0,1,19,1,1.0
239,256,1.0,3.0,65,1.0,3.0,2.0,6,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,33100.0,2,1,3.0,0.0,0.0,2.0,1,5.0,1.0,1,19,2,1.0
240,257,1.0,3.0,57,1.0,2.0,2.0,1,100.0,0,0.0,0,0,0.0,3.0,1.0,4.0,26200.0,2,3,6.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,0.0
241,258,3.0,3.0,64,1.0,3.0,2.0,1,120.0,1,1.0,4,1,1.0,20.0,1.0,1.0,110000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,13,1,1.0
242,259,3.0,3.0,60,1.0,3.0,2.0,1,120.0,1,1.0,4,1,1.0,20.0,1.0,1.0,110000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,1.0
243,260,1.0,1.0,60,1.0,3.0,2.0,1,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,2,6.0,3.0,1.0,0.0,1,7.0,1.0,1,16,2,1.0
244,261,1.0,1.0,35,1.0,3.0,2.0,1,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,3,6.0,3.0,1.0,0.0,1,7.0,1.0,2,19,2,1.0
245,262,1.0,1.0,15,1.0,3.0,2.0,0,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,5,6.0,3.0,1.0,0.0,1,7.0,1.0,2,12,1,1.0
246,263,1.0,1.0,14,1.0,3.0,2.0,0,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,5,6.0,3.0,1.0,0.0,1,7.0,1.0,2,11,1,1.0
247,264,1.0,1.0,1,1.0,3.0,2.0,0,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,0,5,6.0,3.0,1.0,0.0,1,7.0,1.0,0,0,2,1.0
248,265,3.0,1.0,83,1.0,3.0,2.0,0,60.0,0,0.0,0,0,0.0,50.0,1.0,4.0,21300.0,2,2,7.0,0.0,0.0,1.0,1,8.0,1.0,1,20,1,0.0
249,266,3.0,2.0,60,1.0,3.0,2.0,4,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,41000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,0.0
250,267,3.0,2.0,54,1.0,3.0,2.0,4,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,41000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,20,2,0.0
251,268,3.0,2.0,34,1.0,3.0,2.0,3,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,41000.0,2,5,6.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,0.0
252,269,1.0,1.0,72,1.0,2.0,2.0,0,250.0,1,0.0,2,0,0.0,2.0,4.0,1.0,200340.0,1,1,5.0,2.0,1.0,2.0,3,4.0,1.0,1,17,1,1.0
253,270,1.0,1.0,75,1.0,2.0,2.0,1,250.0,1,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,1,1,5.0,2.0,1.0,2.0,6,4.0,1.0,1,17,2,1.0
254,271,1.0,1.0,40,1.0,2.0,2.0,2,250.0,1,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,2,5,5.0,2.0,1.0,2.0,3,4.0,1.0,2,19,2,1.0
255,272,1.0,1.0,6,1.0,2.0,2.0,0,250.0,0,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,2,5,5.0,2.0,1.0,2.0,3,4.0,1.0,3,3,2,1.0
256,273,1.0,1.0,5,1.0,2.0,2.0,0,250.0,0,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,2,5,5.0,2.0,1.0,2.0,3,4.0,1.0,2,2,2,1.0
257,274,3.0,2.0,30,1.0,3.0,2.0,1,200.0,0,0.0,2,0,1.0,3.0,1.0,1.0,24000.0,2,1,4.0,2.0,1.0,0.0,9,5.0,1.0,1,16,1,1.0
258,275,3.0,2.0,35,1.0,3.0,2.0,3,200.0,1,0.0,2,1,1.0,3.0,1.0,1.0,24000.0,2,1,4.0,2.0,1.0,0.0,9,5.0,1.0,1,19,2,1.0
259,276,3.0,2.0,16,1.0,3.0,2.0,0,200.0,1,0.0,2,1,1.0,3.0,1.0,1.0,24000.0,2,5,4.0,2.0,1.0,0.0,9,5.0,1.0,3,14,1,1.0
260,277,3.0,2.0,10,1.0,3.0,2.0,0,200.0,0,0.0,2,1,1.0,3.0,1.0,1.0,24000.0,2,5,4.0,2.0,1.0,0.0,9,5.0,1.0,2,6,1,1.0
261,278,1.0,2.0,58,1.0,3.0,2.0,1,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,1,6.0,2.0,1.0,0.0,1,5.0,1.0,1,18,2,1.0
262,279,1.0,2.0,60,1.0,3.0,2.0,1,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,1,6.0,2.0,1.0,0.0,1,5.0,1.0,1,16,1,1.0
263,280,1.0,2.0,34,1.0,3.0,2.0,4,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,3,6.0,2.0,1.0,0.0,1,5.0,1.0,1,19,2,1.0
264,281,1.0,2.0,15,1.0,3.0,2.0,0,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,5,6.0,2.0,1.0,0.0,1,5.0,1.0,2,11,1,1.0
265,282,1.0,2.0,9,1.0,3.0,2.0,0,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,5,6.0,2.0,1.0,0.0,1,5.0,1.0,2,6,2,1.0
266,283,1.0,1.0,80,1.0,4.0,2.0,0,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,66900.0,2,1,5.0,0.0,0.0,2.0,1,16.0,1.0,1,19,1,1.0
267,284,1.0,1.0,80,1.0,4.0,2.0,0,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,66900.0,2,1,5.0,0.0,0.0,2.0,1,16.0,1.0,1,16,2,1.0
